offset,x,y,z,lat,lon
39480,235061.1,-1540701.5,2697.9203,75.68469979935335,-36.32541451511308
39500,235042.98,-1540693.1,2697.8981,75.68480016303937,-36.326026464779254
39520,235024.87,-1540684.7,2697.8871,75.68490051141656,-36.3266380596844
39540,235006.75,-1540676.2,2697.8776,75.68500177087627,-36.327249472322414
39560,234988.64,-1540667.8,2697.8681,75.68510211606684,-36.32786108458724
39580,234970.52,-1540659.4,2697.7924,75.6852024733741,-36.328473068950615
39600,234952.4,-1540651.0,2697.7906,75.6853028290857,-36.32908506198126
39620,234934.29,-1540642.5,2697.7888,75.68540406846353,-36.329696146015486
39640,234916.17,-1540634.1,2697.8042,75.6855044209863,-36.33030815641254
39660,234898.06,-1540625.7,2697.8346,75.6856047582067,-36.33091981202667
39680,234879.94,-1540617.3,2697.8121,75.68570510753884,-36.331531839755414
39700,234861.83,-1540608.8,2697.7868,75.68580634054751,-36.33214295861472
39720,234843.71,-1540600.4,2697.8006,75.68590668669054,-36.33275500371023
39740,234825.6,-1540592.0,2697.8144,75.68600701753489,-36.33336669401032
39760,234807.48,-1540583.6,2697.8382,75.68610736048699,-36.333978756437894
39780,234789.36,-1540575.2,2697.888,75.68620770184312,-36.334590827533134
39800,234771.25,-1540566.7,2697.893,75.68630892688866,-36.33520198991771
39820,234753.13,-1540558.3,2697.8981,75.68640926505532,-36.335814078380174
39840,234735.02,-1540549.9,2697.8784,75.6865095879279,-36.33642581203159
39860,234716.9,-1540541.5,2697.8828,75.68660992290329,-36.33703791782655
39880,234698.79,-1540533.0,2697.8718,75.68671114157839,-36.33764911503786
39900,234680.67,-1540524.6,2697.8461,75.68681147336402,-36.33826123820042
39920,234662.55,-1540516.2,2697.8104,75.68691180355341,-36.338873370030946
39940,234644.44,-1540507.8,2697.8264,75.68701211845334,-36.339485147034814
39960,234626.32,-1540499.4,2697.8636,75.68711244545112,-36.34009729619829
39980,234608.21,-1540490.9,2697.8663,75.68721365616148,-36.34070853693696
40000,234590.09,-1540482.5,2697.8691,75.68731397996913,-36.341320703468476
40020,234571.98,-1540474.1,2697.8821,75.68741428849101,-36.34193251516081
40040,234553.86,-1540465.7,2697.9388,75.68751460910677,-36.34254469902563
40060,234535.75,-1540457.2,2697.9533,75.68761581344542,-36.3431559745927
40080,234517.63,-1540448.8,2697.9679,75.68771613087077,-36.34376817582593
40100,234499.51,-1540440.4,2698.0355,75.68781644669957,-36.344380385727526
40120,234481.4,-1540432.0,2698.0717,75.6879167472472,-36.34499224077433
40140,234463.28,-1540423.5,2698.0997,75.68801795889716,-36.34560391469697
40160,234445.17,-1540415.1,2698.1431,75.68811825625605,-36.34621578710618
40180,234427.05,-1540406.7,2698.1942,75.68821856570183,-36.34682803171039
40200,234408.94,-1540398.3,2698.2182,75.68831885987015,-36.34743992144729
40220,234390.82,-1540389.9,2698.2543,75.68841916612338,-36.348052183385605
40240,234372.7,-1540381.4,2698.3059,75.6885203698015,-36.348663900854426
40260,234354.59,-1540373.0,2698.3576,75.68862065918488,-36.34927581661968
40280,234336.47,-1540364.6,2698.5081,75.6887209606502,-36.349888104596
40300,234318.36,-1540356.2,2698.5382,75.68882124684268,-36.350500037689386
40320,234300.24,-1540347.7,2698.6256,75.68892244414339,-36.35111179000169
40340,234282.13,-1540339.3,2698.7164,75.68902272714645,-36.351723740458304
40360,234264.01,-1540330.9,2698.7947,75.68912302222749,-36.35233606313882
40380,234245.89,-1540322.5,2698.8173,75.68922331571147,-36.352948394488365
40400,234227.78,-1540314.1,2698.9208,75.6893235939272,-36.353560370939356
40420,234209.66,-1540305.6,2699.0731,75.68942478325447,-36.35417216679991
40440,234191.55,-1540297.2,2699.1305,75.68952505828042,-36.354784160614585
40460,234173.43,-1540288.8,2699.2013,75.6896253453794,-36.35539652666923
40480,234155.32,-1540280.4,2699.2923,75.68972561721381,-36.356008537812826
40500,234137.2,-1540271.9,2699.3426,75.68982680016241,-36.35662036851853
40520,234119.09,-1540263.5,2699.3647,75.68992706880677,-36.35723239702616
40540,234100.97,-1540255.1,2699.5315,75.69002734952016,-36.35784479778663
40560,234082.85,-1540246.7,2699.6489,75.6901276286362,-36.35845720721652
40580,234064.74,-1540238.2,2699.7169,75.69022879154201,-36.35906870917512
40600,234046.62,-1540229.8,2699.8856,75.6903290674658,-36.359681135975755
40620,234028.51,-1540221.4,2699.9596,75.69042932813149,-36.36029320784346
40640,234010.39,-1540213.0,2700.0336,75.69052960086123,-36.36090565198006
40660,233992.28,-1540204.6,2700.1274,75.6906298583347,-36.3615177411775
40680,233974.16,-1540196.1,2700.2353,75.69073102692826,-36.36212965028031
40700,233956.04,-1540187.7,2700.291,75.69083129486785,-36.36274212045775
40720,233937.93,-1540179.3,2700.3471,75.69093154755396,-36.36335423568664
40740,233919.81,-1540170.9,2700.458,75.69103181229916,-36.36396672320049
40760,233901.7,-1540162.4,2700.5689,75.69113296085729,-36.36457830352934
40780,233883.58,-1540154.0,2700.7038,75.6912332224096,-36.365190808414745
40800,233865.47,-1540145.6,2700.779,75.6913334687121,-36.36580295833911
40820,233847.35,-1540137.2,2700.8593,75.69143372706974,-36.366415480561294
40840,233829.23,-1540128.7,2700.9134,75.69153488290068,-36.36702745936306
40860,233811.12,-1540120.3,2700.9926,75.69163512441506,-36.367639635319826
40880,233793.0,-1540111.9,2701.0923,75.69173537798157,-36.36825218358405
40900,233774.89,-1540103.5,2701.185,75.69183561630288,-36.368864376871606
40920,233756.77,-1540095.1,2701.2693,75.69193586667438,-36.36947694247304
40940,233738.66,-1540086.6,2701.3435,75.69203700088194,-36.370088601175844
40960,233720.54,-1540078.2,2701.4177,75.69213724805991,-36.37070118414965
40980,233702.43,-1540069.8,2701.6134,75.69223747999635,-36.37131341213429
41000,233684.31,-1540061.4,2701.6874,75.69233772397901,-36.37192601244566
41020,233666.19,-1540052.9,2701.7614,75.69243886544947,-36.372538069651554
41040,233648.08,-1540044.5,2701.8385,75.69253909259682,-36.3731503236698
41060,233629.96,-1540036.1,2701.9286,75.6926393317874,-36.37376295002442
41080,233611.85,-1540027.7,2701.9815,75.69273955574107,-36.374375221374265
41100,233593.73,-1540019.3,2702.0252,75.69283979173596,-36.37498786506689
41120,233575.62,-1540010.8,2702.1291,75.69294091159007,-36.37559960214737
41140,233557.5,-1540002.4,2702.233,75.69304114439079,-36.376212263213176
41160,233539.38,-1539994.0,2702.3411,75.69314137559309,-36.376824932949724
41180,233521.27,-1539985.6,2702.3947,75.69324159156308,-36.37743724766588
41200,233503.15,-1539977.1,2702.4303,75.6933427186702,-36.378049383279595
41220,233485.04,-1539968.7,2702.479,75.69344293144766,-36.37866171536294
41240,233466.92,-1539960.3,2702.5779,75.6935431562594,-36.379274419811566
41260,233448.81,-1539951.9,2702.7441,75.69364336584253,-36.3798867692273
41280,233430.69,-1539943.4,2702.7111,75.6937444865654,-36.380498939693304
41300,233412.57,-1539935.0,2702.8766,75.69384470658376,-36.38111167018678
41320,233394.46,-1539926.6,2702.9235,75.69394491137632,-36.381724045637995
41340,233376.34,-1539918.2,2702.9781,75.69404512819817,-36.38233679347055
41360,233358.23,-1539909.8,2703.076,75.69414532979604,-36.3829491862546
41380,233340.11,-1539901.3,2703.1739,75.6942464425369,-36.38356140027984
41400,233322.0,-1539892.9,2703.1555,75.69434664094159,-36.38417381043188
41420,233303.88,-1539884.5,2703.1771,75.69444685137161,-36.38478659297812
41440,233285.77,-1539876.1,2703.1987,75.69454704658135,-36.38539902046335
41460,233267.65,-1539867.6,2703.2365,75.69464815293667,-36.386011269342525
41480,233249.53,-1539859.2,2703.3988,75.69474835857237,-36.38662407793482
41500,233231.42,-1539850.8,2703.5396,75.69484854899055,-36.38723653145673
41520,233213.3,-1539842.4,2703.4685,75.6949487514291,-36.3878493573889
41540,233195.19,-1539833.9,2703.5812,75.69504983778079,-36.38846127737769
41560,233177.07,-1539825.5,2703.6939,75.69515003702367,-36.3890741206849
41580,233158.96,-1539817.1,2703.8065,75.69525022105269,-36.38968660890925
41600,233140.84,-1539808.7,2703.9135,75.69535041709811,-36.390299469556695
41620,233122.72,-1539800.3,2703.9069,75.69545061154429,-36.39091233887589
41640,233104.61,-1539791.8,2703.867,75.69555168991644,-36.39152430241106
41660,233086.49,-1539783.4,2703.9212,75.6956518811666,-36.39213718910576
41680,233068.38,-1539775.0,2703.9754,75.69575205720753,-36.39274972070197
41700,233050.26,-1539766.6,2704.0364,75.69585224525987,-36.39336262473734
41720,233032.15,-1539758.1,2704.2506,75.69595331724847,-36.39397462311612
41740,233014.03,-1539749.7,2704.2592,75.69605350210452,-36.39458754452735
41760,232995.91,-1539741.3,2704.2024,75.69615368536104,-36.39520047461065
41780,232977.8,-1539732.9,2704.2517,75.69625385341295,-36.395813049579836
41800,232959.68,-1539724.5,2704.3071,75.69635403347132,-36.396425997004236
41820,232941.57,-1539716.0,2704.4344,75.6964550974788,-36.39703803893144
41840,232923.45,-1539707.6,2704.4848,75.69655527434051,-36.39765100373214
41860,232905.34,-1539699.2,2704.4805,75.69665543600131,-36.39826361340626
41880,232887.22,-1539690.8,2704.4953,75.69675560966456,-36.398876595548415
41900,232869.11,-1539682.3,2704.6371,75.6968566672872,-36.399488672320885
41920,232850.99,-1539673.9,2704.6786,75.69695683775352,-36.40010167183971
41940,232832.87,-1539665.5,2704.6449,75.69705700662001,-36.400714680031
41960,232814.76,-1539657.1,2704.6962,75.69715716029019,-36.40132733308007
41980,232796.64,-1539648.6,2704.7476,75.6972582251229,-36.40193980851643
42000,232778.53,-1539640.2,2704.8454,75.69735837559777,-36.40255247893619
42020,232760.41,-1539631.8,2704.9034,75.69745853806816,-36.403165521846475
42040,232742.3,-1539623.4,2704.8798,75.69755868534594,-36.403778209602066
42060,232724.18,-1539615.0,2704.88,75.69765884461724,-36.40439126985461
42080,232706.06,-1539606.5,2704.929,75.69775990146171,-36.40500378885818
42100,232687.95,-1539598.1,2704.978,75.69786004394473,-36.40561650265445
42120,232669.83,-1539589.7,2705.0054,75.69796019841829,-36.406229588957316
42140,232651.72,-1539581.3,2705.1117,75.69806033770386,-36.406842320089865
42160,232633.6,-1539572.8,2705.2179,75.6981613881578,-36.40745487395373
42180,232615.49,-1539564.4,2705.3153,75.69826152424741,-36.40806762245776
42200,232597.37,-1539556.0,2705.3111,75.69836167232359,-36.40868074348122
42220,232579.25,-1539547.6,2705.3946,75.69846181879944,-36.40929387317776
42240,232561.14,-1539539.2,2705.3872,75.69856195009193,-36.40990664768837
42260,232543.02,-1539530.7,2705.3802,75.69866299255601,-36.410519245121485
42280,232524.91,-1539522.3,2705.3732,75.69876312065219,-36.41113203700402
42300,232506.79,-1539513.9,2705.3794,75.69886326072994,-36.41174520142204
42320,232488.68,-1539505.5,2705.3881,75.69896338562802,-36.41235801064165
42340,232470.56,-1539497.0,2705.3968,75.69906442170029,-36.412970642936685
42360,232452.45,-1539488.6,2705.4662,75.69916454340176,-36.41358346952856
42380,232434.33,-1539480.2,2705.5373,75.69926467708085,-36.41419666866877
42400,232416.21,-1539471.8,2705.6021,75.69936480915929,-36.41480987648246
42420,232398.1,-1539463.3,2705.6044,75.69946582526383,-36.41542217975577
42440,232379.98,-1539454.9,2705.6068,75.69956595414348,-36.41603540494843
42460,232361.87,-1539446.5,2705.6193,75.69966606784992,-36.41664827492081
42480,232343.75,-1539438.1,2705.6631,75.69976619352897,-36.41726151745757
42500,232325.64,-1539429.7,2705.7069,75.69986630403668,-36.417874404767794
42520,232307.52,-1539421.2,2705.7523,75.69996732572439,-36.418487115497676
42540,232289.4,-1539412.8,2705.8026,75.70006744660347,-36.41910038408754
42560,232271.29,-1539404.4,2705.8529,75.70016755231397,-36.41971329744151
42580,232253.17,-1539396.0,2705.8964,75.70026766999213,-36.42032658337591
42600,232235.06,-1539387.5,2705.9251,75.70036867171946,-36.42093896505721
42620,232216.94,-1539379.1,2705.9539,75.70046878619817,-36.42155226837138
42640,232198.83,-1539370.7,2705.998,75.70056888551198,-36.422165216437165
42660,232180.71,-1539362.3,2706.0634,75.70066899678947,-36.422778537096214
42680,232162.59,-1539353.8,2706.1288,75.70077000568833,-36.42339131755859
42700,232144.48,-1539345.4,2706.1679,75.70087010020418,-36.42400429166904
42720,232126.36,-1539337.0,2706.1711,75.70097020668072,-36.424617638382394
42740,232108.25,-1539328.6,2706.1743,75.70107029799699,-36.42523062983176
42760,232090.13,-1539320.2,2706.1999,75.70117040127198,-36.42584399389044
42780,232072.02,-1539311.7,2706.2604,75.70127138861922,-36.42645645398338
42800,232053.9,-1539303.3,2706.3209,75.70137148869411,-36.42706983542263
42820,232035.79,-1539294.9,2706.3449,75.70147157361241,-36.427682861585396
42840,232017.67,-1539286.5,2706.3307,75.70157167048545,-36.42829626037031
42860,231999.55,-1539278.0,2706.3164,75.70167266499429,-36.42890911927444
42880,231981.44,-1539269.6,2706.3327,75.70177274511367,-36.42952217148307
42900,231963.32,-1539261.2,2706.3675,75.70187283718481,-36.43013559632348
42920,231945.21,-1539252.8,2706.4024,75.70197291410396,-36.4307486658718
42940,231927.09,-1539244.4,2706.4698,75.70207300297288,-36.431362108058316
42960,231908.98,-1539235.9,2706.5498,75.70217397593714,-36.43197464656656
42980,231890.86,-1539227.5,2706.6297,75.70227406160532,-36.432588106134446
43000,231872.74,-1539219.1,2706.6565,75.7023741456718,-36.433201574377115
43020,231854.63,-1539210.7,2706.6696,75.70247421459094,-36.43381468731209
43040,231836.51,-1539202.2,2706.6826,75.70257519470687,-36.43442762466164
43060,231818.4,-1539193.8,2706.7499,75.70267526042691,-36.435040754972
43080,231800.28,-1539185.4,2706.828,75.70277533808974,-36.43565425794302
43100,231782.17,-1539177.0,2706.9062,75.70287540060889,-36.43626740559387
43120,231764.05,-1539168.5,2706.8751,75.70297637432745,-36.4368803778124
43140,231745.93,-1539160.1,2706.8225,75.7030764471871,-36.4374939068405
43160,231727.82,-1539151.7,2706.7698,75.70317650490585,-36.438107080539055
43180,231709.7,-1539143.3,2706.8471,75.70327657456244,-36.43872062691431
43200,231691.59,-1539134.9,2706.9344,75.70337662907997,-36.43933381795379
43220,231673.47,-1539126.4,2707.0218,75.70347759480009,-36.439946833752394
43240,231655.36,-1539118.0,2707.029,75.7035776461179,-36.44056004216804
43260,231637.24,-1539109.6,2707.0338,75.70367770936954,-36.44117362327323
43280,231619.13,-1539101.2,2707.0386,75.70377775748585,-36.441786849030144
43300,231601.01,-1539092.7,2707.043,75.70387871680731,-36.44239989969937
43320,231582.89,-1539084.3,2707.0475,75.70397877525481,-36.44301350686282
43340,231564.78,-1539075.9,2707.0558,75.70407881856973,-36.443626758668636
43360,231546.66,-1539067.5,2707.0818,75.7041788738135,-36.44424038318003
43380,231528.55,-1539059.0,2707.1078,75.70427981320645,-36.44485310468424
43400,231510.43,-1539050.6,2707.1376,75.70437986524801,-36.445466746578866
43420,231492.32,-1539042.2,2707.1893,75.70447990216071,-36.44608003310335
43440,231474.2,-1539033.8,2707.2411,75.70457995099828,-36.44669369234626
43460,231456.08,-1539025.4,2707.2899,75.7046799982333,-36.44730736026495
43480,231437.97,-1539016.9,2707.3239,75.70478092963032,-36.44792012533634
43500,231419.85,-1539008.5,2707.3579,75.70488097366278,-36.44853381063869
43520,231401.74,-1539000.1,2707.3885,75.70498100257097,-36.449147140555326
43540,231383.62,-1538991.7,2707.3862,75.70508104339909,-36.4497608432064
43560,231365.51,-1538983.2,2707.384,75.70518196839942,-36.45037364313807
43580,231347.39,-1538974.8,2707.401,75.70528200602465,-36.45098736317317
43600,231329.27,-1538966.4,2707.46,75.70538204204712,-36.451601091884356
43620,231311.16,-1538958.0,2707.519,75.70548206294994,-36.45221446519421
43640,231293.04,-1538949.6,2707.5642,75.7055820957677,-36.45282821125455
43660,231274.93,-1538941.1,2707.5657,75.70568301277048,-36.45344105475543
43680,231256.81,-1538932.7,2707.5671,75.70578304238501,-36.45405481820022
43700,231238.7,-1538924.3,2707.5689,75.70588305688361,-36.45466822623119
43720,231220.58,-1538915.9,2707.573,75.70598308329316,-36.455282007025495
43740,231202.47,-1538907.4,2707.5772,75.70608399389798,-36.455894885388275
43760,231184.35,-1538899.0,2707.5844,75.70618401710402,-36.456508683567385
43780,231166.23,-1538890.6,2707.612,75.70628403870694,-36.45712249042298
43800,231148.12,-1538882.2,2707.6395,75.70638404519858,-36.45773594184915
43820,231130.0,-1538873.7,2707.665,75.70648496291206,-36.45834921918368
43840,231111.89,-1538865.3,2707.6722,75.70658496620183,-36.458962687988674
43860,231093.77,-1538856.9,2707.6795,75.70668498139555,-36.45957652957945
43880,231075.66,-1538848.5,2707.6961,75.70678498148168,-36.460190015728315
43900,231057.54,-1538840.1,2707.7909,75.70688499346976,-36.460803874669374
43920,231039.42,-1538831.6,2707.8857,75.70698590317859,-36.461417195591835
43940,231021.31,-1538823.2,2707.9733,75.70708589846012,-36.462030707793545
43960,231003.19,-1538814.8,2707.9308,75.70718590564066,-36.462644592797076
43980,230985.08,-1538806.4,2707.8883,75.7072858977182,-36.4632581223431
44000,230966.96,-1538797.9,2707.8458,75.70738680102335,-36.463871478142465
44020,230948.85,-1538789.5,2707.8831,75.70748678989837,-36.46448502506809
44040,230930.73,-1538781.1,2707.9211,75.7075867906684,-36.46509894480838
44060,230912.62,-1538772.7,2707.9591,75.70768677633916,-36.46571250907867
44080,230894.5,-1538764.2,2707.9523,75.70778767324006,-36.466325899755645
44100,230876.38,-1538755.8,2707.9397,75.7078876692018,-36.466939845559324
44120,230858.27,-1538747.4,2707.9271,75.70798765006701,-36.46755343588364
44140,230840.15,-1538739.0,2707.9599,75.70808764282222,-36.468167399038634
44160,230822.04,-1538730.6,2708.0018,75.7081876204828,-36.46878100670804
44180,230803.92,-1538722.1,2708.0437,75.70828850937673,-36.469394440975854
44200,230785.81,-1538713.7,2708.0406,75.70838848383414,-36.470008066025656
44220,230767.69,-1538705.3,2708.0217,75.7084884701776,-36.47062206391898
44240,230749.57,-1538696.9,2708.0027,75.70858845491713,-36.47123607048978
44260,230731.46,-1538688.4,2708.0096,75.7086893239185,-36.47184917546126
44280,230713.34,-1538680.0,2708.0245,75.70878930545268,-36.47246319941915
44300,230695.23,-1538671.6,2708.0394,75.70888927189867,-36.4730768678696
44320,230677.11,-1538663.2,2708.0314,75.70898925022571,-36.47369090917959
44340,230659.0,-1538654.8,2708.0185,75.70908921346643,-36.474304594975905
44360,230640.88,-1538646.3,2708.0057,75.70919008794623,-36.47491810771578
44380,230622.76,-1538637.9,2708.0234,75.70929006146346,-36.475532175091
44400,230604.65,-1538629.5,2708.0459,75.70939001989714,-36.476145886943165
44420,230586.53,-1538621.1,2708.0683,75.70948999020689,-36.476759971670916
44440,230568.42,-1538612.6,2708.0932,75.7095908448015,-36.4773731550876
44460,230550.3,-1538604.2,2708.1183,75.70969081190525,-36.477987257203225
44480,230532.19,-1538595.8,2708.1411,75.70979076392912,-36.478601003783325
44500,230514.07,-1538587.4,2708.1196,75.70989072782511,-36.47921512325183
44520,230495.96,-1538578.9,2708.0981,75.70999157601618,-36.4798283415374
44540,230477.84,-1538570.5,2708.0745,75.71009153670587,-36.48044247839413
44560,230459.72,-1538562.1,2708.0403,75.71019149579108,-36.481056623929035
44580,230441.61,-1538553.7,2708.0061,75.71029143980105,-36.481670413912816
44600,230423.49,-1538545.3,2707.9854,75.71039139567812,-36.48228457680103
44620,230405.38,-1538536.8,2708.0559,75.71049223586307,-36.48289783866653
44640,230387.26,-1538528.4,2708.1264,75.71059218853351,-36.4835120189434
44660,230369.15,-1538520.0,2708.1761,75.7106921261324,-36.48412584365668
44680,230351.03,-1538511.6,2708.1455,75.71079207559443,-36.48474004128721
44700,230332.91,-1538503.1,2708.115,75.71089292283949,-36.485353702271524
44720,230314.8,-1538494.7,2708.0965,75.71099285562964,-36.48596755304275
44740,230296.68,-1538486.3,2708.1108,75.71109280027994,-36.486581776740856
44760,230278.57,-1538477.9,2708.1252,75.71119272986331,-36.48719564485975
44780,230260.45,-1538469.5,2708.1385,75.71129267130482,-36.487809885911936
44800,230242.34,-1538461.0,2708.1492,75.71139349707722,-36.48842322622987
44820,230224.22,-1538452.6,2708.1599,75.71149343531145,-36.489037484671506
44840,230206.1,-1538444.2,2708.1661,75.71159337194071,-36.48965175179191
44860,230187.99,-1538435.8,2708.1632,75.71169329350765,-36.49026566331753
44880,230169.87,-1538427.3,2708.1603,75.71179412633025,-36.490879402784344
44900,230151.76,-1538418.9,2708.1683,75.71189404469158,-36.49149333169343
44920,230133.64,-1538410.5,2708.1998,75.71199397490405,-36.49210763355823
44940,230115.53,-1538402.1,2708.2312,75.71209389005794,-36.49272157981577
44960,230097.41,-1538393.6,2708.246,75.71219471647001,-36.493335354168046
44980,230079.3,-1538385.2,2708.2347,75.71229462841798,-36.4939493178094
45000,230061.18,-1538376.8,2708.2233,75.71239455221311,-36.4945636544193
45020,230043.06,-1538368.4,2708.2086,75.71249447440294,-36.49517799970836
45040,230024.95,-1538360.0,2708.1896,75.71259438153882,-36.49579198937455
45060,230006.83,-1538351.5,2708.1705,75.71269519993605,-36.49640580732746
45080,229988.72,-1538343.1,2708.188,75.71279510386563,-36.49701981437791
45100,229970.6,-1538334.7,2708.2315,75.71289501963741,-36.49763419441292
45120,229952.49,-1538326.3,2708.275,75.71299492035894,-36.4982482188126
45140,229934.37,-1538317.8,2708.3166,75.71309573234436,-36.49886207165257
45160,229916.25,-1538309.4,2708.3573,75.71319564330216,-36.499476477757895
45180,229898.14,-1538301.0,2708.398,75.71329553921247,-36.500090528218514
45200,229880.02,-1538292.6,2708.3997,75.71339544696,-36.50070495167972
45220,229861.91,-1538284.1,2708.3929,75.71349623909212,-36.5013184750801
45240,229843.79,-1538275.7,2708.3861,75.71359614363087,-36.50193291593259
45260,229825.68,-1538267.3,2708.411,75.71369603312586,-36.5025470011279
45280,229807.56,-1538258.9,2708.4407,75.71379593445404,-36.50316145933663
45300,229789.44,-1538250.5,2708.4705,75.71389583417643,-36.50377592622512
45320,229771.33,-1538242.0,2708.5076,75.71399661829618,-36.504389493213196
45340,229753.21,-1538233.6,2708.5452,75.71409651480943,-36.5050039774934
45360,229735.1,-1538225.2,2708.5827,75.71419639628354,-36.50561810610082
45380,229716.98,-1538216.8,2708.6013,75.71429628958587,-36.50623260773769
45400,229698.87,-1538208.3,2708.6194,75.71439706729579,-36.506846209602486
45420,229680.75,-1538199.9,2708.6375,75.71449695738873,-36.50746072863141
45440,229662.64,-1538191.5,2708.6781,75.71459683244619,-36.508074891975085
45460,229644.52,-1538183.1,2708.7212,75.71469671932793,-36.50868942836101
45480,229626.4,-1538174.7,2708.7644,75.71479660460352,-36.50930397342708
45500,229608.29,-1538166.2,2708.7606,75.71489737429948,-36.50991761888157
45520,229590.17,-1538157.8,2708.7544,75.7149972563653,-36.510532181340146
45540,229572.06,-1538149.4,2708.7506,75.7150971234003,-36.51114638809787
45560,229553.94,-1538141.0,2708.8176,75.71519700225457,-36.51176096791387
45580,229535.83,-1538132.5,2708.8845,75.7152977655394,-36.512374648246684
45600,229517.71,-1538124.1,2708.9413,75.7153976411836,-36.512989245455536
45620,229499.59,-1538115.7,2708.9506,75.71549751522143,-36.51360385134482
45640,229481.48,-1538107.3,2708.9599,75.71559737423306,-36.51421810151767
45660,229463.36,-1538098.8,2708.9719,75.71569814452502,-36.5148321811296
45680,229445.25,-1538090.4,2709.0205,75.71579800032825,-36.51544644868932
45700,229427.13,-1538082.0,2709.0691,75.71589786794374,-36.51606108932974
45720,229409.02,-1538073.6,2709.1178,75.71599772053675,-36.51667537424125
45740,229390.9,-1538065.2,2709.183,75.71609758494006,-36.51729003223987
45760,229372.78,-1538056.7,2709.2483,75.7161983472109,-36.51790415546019
45780,229354.67,-1538048.3,2709.3135,75.7162981949895,-36.51851846643653
45800,229336.55,-1538039.9,2709.3232,75.7163980545754,-36.51913315050961
45820,229318.44,-1538031.5,2709.3278,75.71649789914345,-36.519747478838184
45840,229300.32,-1538023.0,2709.3325,75.71659865499748,-36.520361636951755
45860,229282.21,-1538014.6,2709.387,75.71669849635647,-36.52097598266797
45880,229264.09,-1538006.2,2709.4509,75.71679834951874,-36.52159070149373
45900,229245.98,-1537997.8,2709.5148,75.71689818766689,-36.522205064562506
45920,229227.86,-1537989.3,2709.5497,75.71699893710353,-36.52281925757005
45940,229209.74,-1537980.9,2709.5838,75.71709878544766,-36.52343400247117
45960,229191.63,-1537972.5,2709.618,75.71719861878042,-36.52404839160595
45980,229173.51,-1537964.1,2709.7022,75.71729846391149,-36.5246631538663
46000,229155.4,-1537955.7,2709.7895,75.71739829403306,-36.52527756035408
46020,229137.28,-1537947.2,2709.8767,75.71749903544627,-36.52589179697286
46040,229119.17,-1537938.8,2709.8879,75.71759886235813,-36.52650622084904
46060,229101.05,-1537930.4,2709.895,75.71769870106432,-36.52712101786362
46080,229082.93,-1537922.0,2709.9021,75.7177985381633,-36.52773582355962
46100,229064.82,-1537913.5,2709.9238,75.71789925975924,-36.528349730607495
46120,229046.7,-1537905.1,2709.9457,75.71799909364628,-36.528964553698586
46140,229028.59,-1537896.7,2709.969,75.71809891253032,-36.52957902099528
46160,229010.47,-1537888.3,2710.0525,75.7181987432037,-36.530193861446364
46180,228992.36,-1537879.9,2710.136,75.71829855887589,-36.53080834609682
46200,228974.24,-1537871.4,2710.2158,75.71839928584538,-36.531422661224376
46220,228956.12,-1537863.0,2710.2793,75.71849911169912,-36.53203752775262
46240,228938.01,-1537854.6,2710.3429,75.7185989225544,-36.53265203847089
46260,228919.89,-1537846.2,2710.3952,75.71869874519409,-36.53326692235955
46280,228901.78,-1537837.7,2710.4296,75.71879945235368,-36.53388090788934
46300,228883.66,-1537829.3,2710.464,75.71889927178078,-36.534495809173876
46320,228865.55,-1537820.9,2710.512,75.71899907621321,-36.535110354635954
46340,228847.43,-1537812.5,2710.5689,75.71909889242598,-36.53572527328125
46360,228829.32,-1537804.0,2710.6259,75.71919959316888,-36.536339293696244
46380,228811.2,-1537795.6,2710.6744,75.7192994061688,-36.53695422973776
46400,228793.08,-1537787.2,2710.7209,75.71939921756096,-36.537569174461375
46420,228774.97,-1537778.8,2710.7672,75.71949901396306,-36.53818376334694
46440,228756.85,-1537770.4,2710.805,75.71959882214054,-36.53879872543173
46460,228738.74,-1537761.9,2710.8428,75.71969951486088,-36.53941278944701
46480,228720.62,-1537753.5,2710.8829,75.71979931982514,-36.54002776892846
46500,228702.51,-1537745.1,2710.9335,75.71989910980304,-36.540642392559384
46520,228684.39,-1537736.7,2710.984,75.71999891155232,-36.541257389402354
46540,228666.27,-1537728.2,2711.0417,75.72009961123119,-36.54187185284358
46560,228648.16,-1537719.8,2711.1145,75.7201993963905,-36.54248650254438
46580,228630.04,-1537711.4,2711.1874,75.72029919331821,-36.54310152546682
46600,228611.93,-1537703.0,2711.2346,75.7203989752642,-36.54371619252316
46620,228593.81,-1537694.6,2711.272,75.72049876897657,-36.54433123280755
46640,228575.7,-1537686.1,2711.3115,75.72059944725478,-36.544945375311876
46660,228557.58,-1537677.7,2711.3837,75.72069923775332,-36.54556043299368
46680,228539.46,-1537669.3,2711.4559,75.72079902664358,-36.5461754993582
46700,228521.35,-1537660.9,2711.5232,75.72089880055674,-36.54679020984102
46720,228503.23,-1537652.4,2711.5775,75.72099948578351,-36.54740475180131
46740,228485.12,-1537644.0,2711.6319,75.72109925648448,-36.548019479675574
46760,228467.0,-1537635.6,2711.6804,75.72119903894485,-36.548634580800304
46780,228448.89,-1537627.2,2711.7265,75.72129880643182,-36.54924932603088
46800,228430.77,-1537618.7,2711.7544,75.72139948523491,-36.54986390289288
46820,228412.66,-1537610.3,2711.7959,75.72149924950939,-36.55047866551523
46840,228394.54,-1537601.9,2711.8804,75.7215990255393,-36.55109380140087
