dist,accum,lat,lon,x,y
25225.948240934344,0.10227245691686498,75.63485196472254,-35.97774625242628,245265.28808600525,-1544660.8994405435
25230.717560989633,0.10215986954219443,75.63488048034871,-35.97787444722887,245261.3402352499,-1544658.3508825134
25235.48710866271,0.10204071615307032,75.63490899871394,-35.97800264342212,245257.39231242682,-1544655.8020231782
25240.25650856497,0.1019153552103328,75.6349375174988,-35.97813083118622,245253.44462227394,-1544653.2530724343
25245.02580712079,0.10178428932203226,75.63496603541667,-35.97825901741771,245249.49700105374,-1544650.7041995567
25249.79509415975,0.10164812024665204,75.63499455599687,-35.97838719372436,245245.54961414865,-1544648.1549852733
25254.564239216987,0.10150763008274877,75.6350230760969,-35.978515365131514,245241.60238027287,-1544645.6057924293
25259.333771540067,0.1013637500528639,75.63505159996326,-35.97864354195603,245237.65494806174,-1544643.0562039376
25264.102936079802,0.10121770276625948,75.63508012298304,-35.97877170425803,245233.70793462745,-1544640.5066354957
25268.87184846022,0.10107090637364596,75.63510864331006,-35.97889986431206,245229.76104089414,-1544637.9573401741
25273.641088391723,0.10092487751551003,75.63513716835637,-35.97902802344504,245225.81410327257,-1544635.4075185684
25278.41006498979,0.10078121652288762,75.63516569208379,-35.97915617482499,245221.86741007015,-1544632.8577972916
25283.178749607738,0.10064159500979636,75.63519421494942,-35.9792843154115,245217.92103536992,-1544630.3081136874
25287.947773054035,0.10050775633286387,75.63522274079081,-35.97941246192185,245213.9744623183,-1544627.7581224747
25292.716788853057,0.10038139866961798,75.63525126648807,-35.97954060883105,245210.0278936616,-1544625.208138882
25297.485542894032,0.1002640166495615,75.63527979287055,-35.97966874082094,245206.0817280588,-1544622.658007273
25302.2544484073,0.10015665644961282,75.63530832022937,-35.97979687687568,245202.1354486998,-1544620.1077772726
25307.02308582318,0.10005995196955317,75.63533684722799,-35.97992500148108,245198.18949687335,-1544617.557527661
25311.79186783843,0.09997417426812934,75.63536537562456,-35.980053128294195,245194.24347408768,-1544615.007125917
25316.560641324617,0.09989936846917875,75.63539390414736,-35.98018125448617,245190.29747853274,-1544612.4566980659
25321.329342567395,0.09983533519859147,75.63542243267982,-35.98030937738883,245186.35158414935,-1544609.9062453539
25326.097970398798,0.09978171640204839,75.63545096104731,-35.98043749757661,245182.4057784607,-1544607.355789203
25330.86634630412,0.09973790074931851,75.63547948959082,-35.98056560515996,245178.4603221954,-1544604.805250263
25335.63499967509,0.09970309371150173,75.63550801993583,-35.9806937199351,245174.5146536522,-1544602.2545366855
25340.403682803615,0.09967642280952721,75.63553655060113,-35.98082183524421,245170.56897785413,-1544599.7037808665
25345.171967626713,0.0996569818794879,75.63556507994895,-35.980949936248784,245166.62372305917,-1544597.1530972084
25349.94019089395,0.0996437827504155,75.63559360871432,-35.98107803662267,245162.67850796852,-1544594.6024643818
25354.708656749855,0.09963592855638587,75.63562213909559,-35.98120614316791,245158.73311131162,-1544592.0516727115
25359.476861685194,0.09963267063196327,75.63565066892872,-35.9813342392896,245154.78801776623,-1544589.5008862454
25364.412421914873,0.0996333901506717,75.63568020023652,-35.98146683114489,245150.70447530443,-1544586.8605466168
